"Unit";"Level";"TERYT";"Constituency";"List";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Citizenship";"Sex";"Age";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Endorsement";"Statement";"Elected";"Votes quantity";"Votes percent in constituency"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"6";"Korzeń";"Edward";"PL";"M";"50";"180501";"Jasło";"Jasło";;;"N";"21";"0,44"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"1";"Łucki";"Jan Paweł";"PL";"M";"58";"180501";"Jasło";"Jasło";;;"N";"36";"0,75"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"14";"Michowicz";"Ireneusz";"PL";"M";"44";"180501";"Jasło";"Jasło";;;"N";"6";"0,13"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"7";"Piątek";"Marzena Barbara";"PL";"K";"28";"180501";"Jasło";"Jasło";;;"N";"15";"0,31"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"8";"Piskozub";"Wiesław";"PL";"M";"51";"180501";"Jasło";"Jasło";;;"N";"30";"0,63"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"9";"Rutana";"Magdalena Paulina";"PL";"K";"19";"180501";"Jasło";"Jasło";;;"N";"16";"0,33"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"10";"Serwa";"Andrzej Wojciech";"PL";"M";"31";"180501";"Jasło";"Jasło";;;"N";"4";"0,08"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"11";"Siemiączko";"Andrzej Jan";"PL";"M";"49";"180501";"Jasło";"Jasło";;;"N";"41";"0,86"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"12";"Ślawski";"Piotr Paweł";"PL";"M";"38";"180501";"Jasło";"Jasło";;;"N";"16";"0,33"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"13";"KOMITET WYBORCZY WYBORCÓW ""JAŚLANIE""";"DKO-7503-53/10";"wyborczy";"13";"Wiśniowski";"Antoni Franciszek";"PL";"M";"54";"180501";"Jasło";"Jasło";;;"N";"51";"1,07"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"1";"Aleksander";"Daniel Grzegorz";"PL";"M";"35";"180501";"Jasło";"Jasło";;;"N";"73";"1,53"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"2";"Buczkowski";"Krzysztof Tomasz";"PL";"M";"21";"180501";"Jasło";"Jasło";;;"N";"12";"0,25"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"3";"Ciborowski";"Damian";"PL";"M";"37";"180501";"Jasło";"Jasło";;;"N";"31";"0,65"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"4";"Ciosek";"Marcin";"PL";"M";"30";"180501";"Jasło";"Jasło";;;"N";"12";"0,25"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"5";"Folta";"Piotr";"PL";"M";"42";"180501";"Jasło";"Jasło";;;"N";"10";"0,21"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"6";"Janusz";"Tomasz Jacek";"PL";"M";"34";"180501";"Jasło";"Jasło";;;"N";"34";"0,71"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"7";"Kosiba";"Paweł Andrzej";"PL";"M";"30";"180501";"Jasło";"Jasło";;;"N";"58";"1,21"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"8";"Kozłowski";"Sławomir";"PL";"M";"30";"180501";"Jasło";"Jasło";;;"N";"50";"1,05"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"9";"Kukułka";"Jakub Jan";"PL";"M";"23";"180501";"Jasło";"Jasło";;;"N";"8";"0,17"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"10";"Mosoń";"Adrian Marian";"PL";"M";"19";"180501";"Jasło";"Jasło";;;"N";"8";"0,17"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"11";"Nagacz";"Michał Stanisław";"PL";"M";"38";"180501";"Jasło";"Jasło";;;"N";"29";"0,61"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"14";"KOMITET WYBORCZY WYBORCÓW ""NASZE JASŁO""";"DKO-7503-80/10";"wyborczy";"12";"Olbrot";"Arkadiusz Damian";"PL";"M";"27";"180501";"Jasło";"Jasło";;;"N";"28";"0,59"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"2";"Barański";"Marek Stanisław";"PL";"M";"53";"180501";"Jasło";"Jasło";;;"N";"98";"2,05"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"3";"Bieńkowski";"Jerzy Jan";"PL";"M";"55";"180501";"Jasło";"Jasło";;;"N";"107";"2,24"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"4";"Filipowicz";"Jerzy Tadeusz";"PL";"M";"56";"180501";"Jasło";"Jasło";;;"N";"14";"0,29"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"5";"Gorczyca";"Justyna";"PL";"K";"36";"180501";"Jasło";"Jasło";;;"N";"73";"1,53"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"6";"Konopacka";"Agata Krystyna";"PL";"K";"41";"180501";"Jasło";"Jasło";;;"N";"15";"0,31"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"7";"Marecki";"Ryszard Józef";"PL";"M";"62";"180501";"Jasło";"Jasło";;;"N";"14";"0,29"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"8";"Myśliwiec";"Marek Stanisław";"PL";"M";"48";"180501";"Jasło";"Jasło";;;"N";"51";"1,07"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"1";"Przetacznik";"Janusz Bronisław";"PL";"M";"52";"180501";"Jasło";"Jasło";;;"T";"181";"3,79"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"9";"Rak";"Janusz Leszek";"PL";"M";"53";"180501";"Jasło";"Jasło";;;"N";"24";"0,50"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"10";"Witusik";"Edward Józef";"PL";"M";"58";"180501";"Jasło";"Jasło";;;"N";"52";"1,09"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"15";"KOMITET WYBORCZY WYBORCÓW FORUM JASIELSKIE";"DKO-7503-35/10";"wyborczy";"11";"Woźniacki";"Leszek Karol";"PL";"M";"53";"180501";"Jasło";"Jasło";;;"N";"58";"1,21"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"5";"Baniak";"Maria Helena";"PL";"K";"57";"180501";"Jasło";"Jasło";;;"N";"38";"0,79"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"3";"Betlej";"Alicja";"PL";"K";"56";"180501";"Jasło";"Jasło";;;"N";"25";"0,52"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"14";"Dziadosz";"Wiesław Jan";"PL";"M";"58";"180501";"Jasło";"Jasło";;;"N";"25";"0,52"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"13";"Faber";"Jan";"PL";"M";"68";"180501";"Jasło";"Jasło";;;"N";"12";"0,25"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"7";"Gozdecki";"Roman";"PL";"M";"51";"180501";"Jasło";"Jasło";;;"N";"19";"0,40"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"6";"Pająk";"Agnieszka Teresa";"PL";"K";"40";"180501";"Jasło";"Jasło";;;"N";"14";"0,29"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"10";"Racławska";"Agnieszka Urszula";"PL";"K";"40";"180501";"Jasło";"Jasło";;;"N";"7";"0,15"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"2";"Radwan";"Robert Grzegorz";"PL";"M";"46";"180501";"Jasło";"Jasło";;;"N";"67";"1,40"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"1";"Stachaczyński";"Tadeusz";"PL";"M";"51";"180501";"Jasło";"Jasło";;;"T";"129";"2,70"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"8";"Szybowicz";"Danuta";"PL";"K";"63";"180501";"Jasło";"Jasło";;;"N";"7";"0,15"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"11";"Tomkiewicz";"Grzegorz Aleksander";"PL";"M";"42";"180501";"Jasło";"Jasło";;;"N";"10";"0,21"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"12";"Turek";"Lucyna Teresa";"PL";"K";"48";"180501";"Jasło";"Jasło";;;"N";"21";"0,44"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"4";"Zawilińska";"Stanisława";"PL";"K";"61";"180501";"Jasło";"Jasło";;;"N";"32";"0,67"
"Jasło";"gmina pow. 20 tyś.";"180501";"3";"16";"KOMITET WYBORCZY WYBORCÓW PRZYMIERZE SAMORZĄDOWE PODKARPACIA";"DKO-7503-5/10";"wyborczy";"9";"Zawiliński";"Tadeusz";"PL";"M";"49";"180501";"Jasło";"Jasło";;;"N";"37";"0,77"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Maguda";"Elżbieta Teresa";"PL";"K";"43";"180502";"Brzyska";"Błażkowa";;;"T";"251";"37,46"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Rak";"Stanisław";"PL";"M";"59";"180502";"Brzyska";"Błażkowa";;;"T";"208";"31,04"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Węgrzyn";"Janusz Antoni";"PL";"M";"51";"180502";"Brzyska";"Błażkowa";;;"T";"155";"23,13"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Żyguła";"Leszek";"PL";"M";"54";"180502";"Brzyska";"Błażkowa";;;"T";"249";"37,16"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"13";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE OBYWATELSKIE";"DKO-7503-4/10";"wyborczy";"1";"Borowiecki";"Roman Józef";"PL";"M";"41";"180502";"Brzyska";"Błażkowa";;;"N";"104";"15,52"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"3";"Obryk";"Antoni Edward";"PL";"M";"47";"180502";"Brzyska";"Błażkowa";;;"N";"124";"18,51"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"2";"Samborski";"Zbigniew Tadeusz";"PL";"M";"49";"180502";"Brzyska";"Błażkowa";;;"N";"91";"13,58"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"1";"Stasiak";"Mieczysław Kazimierz";"PL";"M";"51";"180502";"Brzyska";"Błażkowa";;;"N";"40";"5,97"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"1";"Nocek";"Teresa Maria";"PL";"K";"54";"180502";"Brzyska";"Błażkowa";;;"N";"71";"10,60"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"4";"Chudy";"Stanisław Tadeusz";"PL";"M";"53";"180502";"Brzyska";"Błażkowa";;;"N";"119";"17,76"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"1";"Hendzel";"Józef Piotr";"PL";"M";"58";"180502";"Brzyska";"Błażkowa";;;"N";"56";"8,36"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"2";"Jędrzejczyk";"Józef Zbigniew";"PL";"M";"39";"180502";"Brzyska";"Błażkowa";;;"N";"130";"19,40"
"Brzyska";"gmina do 20 tyś.";"180502";"1";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"3";"Maguda";"Aleksander Piotr";"PL";"M";"47";"180502";"Brzyska";"Błażkowa";;;"N";"91";"13,58"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Pogorzelski";"Stanisław Marian";"PL";"M";"65";"180502";"Brzyska";"Brzyska";;;"N";"108";"11,37"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Biernacki";"Jerzy";"PL";"M";"51";"180502";"Brzyska";"Brzyska";;;"N";"71";"7,47"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Czech";"Daniel Kazimierz";"PL";"M";"23";"180502";"Brzyska";"Brzyska";;;"N";"93";"9,79"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Moszczyńska";"Teresa";"PL";"K";"50";"180502";"Brzyska";"Brzyska";;;"N";"77";"8,11"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Mszyca";"Jan";"PL";"M";"51";"180502";"Brzyska";"Brzyska";;;"N";"91";"9,58"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Tabaczyński";"Tadeusz";"PL";"M";"58";"180502";"Brzyska";"Brzyska";;;"N";"75";"7,89"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"13";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE OBYWATELSKIE";"DKO-7503-4/10";"wyborczy";"1";"Delikat";"Mariusz";"PL";"M";"40";"180502";"Brzyska";"Brzyska";;;"N";"149";"15,68"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"4";"Mikoś";"Piotr Paweł";"PL";"M";"34";"180502";"Brzyska";"Brzyska";;;"N";"43";"4,53"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"3";"Niezgoda";"Kazimierz";"PL";"M";"58";"180502";"Brzyska";"Brzyska";;;"N";"103";"10,84"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"2";"Sikora";"Tadeusz";"PL";"M";"43";"180502";"Brzyska";"Brzyska";;;"T";"172";"18,11"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"1";"Węgrzyn";"Piotr Wojciech";"PL";"M";"26";"180502";"Brzyska";"Brzyska";;;"N";"71";"7,47"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"5";"Wojdyła";"Piotr Antoni";"PL";"M";"28";"180502";"Brzyska";"Brzyska";;;"N";"122";"12,84"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"1";"Kolbusz";"Bogusława Agata";"PL";"K";"40";"180502";"Brzyska";"Brzyska";;;"N";"41";"4,32"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"2";"Madejczyk";"Maria Zofia";"PL";"K";"59";"180502";"Brzyska";"Brzyska";;;"N";"75";"7,89"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"3";"Marcisz";"Wiesław Marek";"PL";"M";"42";"180502";"Brzyska";"Brzyska";;;"T";"192";"20,21"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"4";"Nocek";"Bogusława Lucyna";"PL";"K";"46";"180502";"Brzyska";"Brzyska";;;"N";"78";"8,21"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"5";"Rakoczy";"Józefa Zofia";"PL";"K";"54";"180502";"Brzyska";"Brzyska";;;"N";"55";"5,79"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"2";"Gajda";"Tadeusz Stanisław";"PL";"M";"54";"180502";"Brzyska";"Brzyska";;;"N";"117";"12,32"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"3";"Kopera";"Stanisław Kazimierz";"PL";"M";"55";"180502";"Brzyska";"Brzyska";;;"N";"89";"9,37"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"4";"Madejczyk";"Stanisław";"PL";"M";"62";"180502";"Brzyska";"Brzyska";;;"T";"169";"17,79"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"5";"Trychta";"Stanisław";"PL";"M";"59";"180502";"Brzyska";"Brzyska";;;"T";"226";"23,79"
"Brzyska";"gmina do 20 tyś.";"180502";"2";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"1";"Węgrzyn";"Czesław";"PL";"M";"55";"180502";"Brzyska";"Brzyska";;;"T";"165";"17,37"
"Brzyska";"gmina do 20 tyś.";"180502";"3";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Wojdyła";"Józef Wojciech";"PL";"M";"51";"180502";"Brzyska";"Kłodawa";;;"N";"19";"10,92"
"Brzyska";"gmina do 20 tyś.";"180502";"3";"13";"KOMITET WYBORCZY WYBORCÓW POROZUMIENIE OBYWATELSKIE";"DKO-7503-4/10";"wyborczy";"1";"Żygłowicz";"Andrzej Józef";"PL";"M";"43";"180502";"Brzyska";"Kłodawa";;;"T";"79";"45,40"
"Brzyska";"gmina do 20 tyś.";"180502";"3";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"1";"Gajda";"Ryszard Józef";"PL";"M";"47";"180502";"Brzyska";"Kłodawa";;;"N";"23";"13,22"
"Brzyska";"gmina do 20 tyś.";"180502";"3";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"1";"Karmelita";"Ryszard Piotr";"PL";"M";"67";"180502";"Brzyska";"Brzyska";;;"N";"6";"3,45"
"Brzyska";"gmina do 20 tyś.";"180502";"3";"16";"KOMITET WYBORCZY WYBORCÓW ""RAZEM DLA GMINY BRZYSKA""";"DKO-7503-32/10";"wyborczy w gminie do 20 tys.";"1";"Madej";"Mieczysław";"PL";"M";"52";"180502";"Brzyska";"Kłodawa";;;"N";"47";"27,01"
"Brzyska";"gmina do 20 tyś.";"180502";"4";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Marszałek";"Stanisław";"PL";"M";"49";"180502";"Brzyska";"Dąbrówka";;;"N";"70";"28,57"
"Brzyska";"gmina do 20 tyś.";"180502";"4";"14";"KOMITET WYBORCZY WYBORCÓW ROZWÓJ GMINY BRZYSKA";"DKO-7503-163/10";"wyborczy w gminie do 20 tys.";"1";"Rączka";"Piotr";"PL";"M";"44";"180502";"Brzyska";"Dąbrówka";;;"N";"48";"19,59"
"Brzyska";"gmina do 20 tyś.";"180502";"4";"15";"KOMITET WYBORCZY WYBORCÓW WISŁOKA-LIWOCZ ""NADZIEJA""";"DKO-7503-14/10";"wyborczy w gminie do 20 tys.";"1";"Bienias";"Kazimierz";"PL";"M";"46";"180502";"Brzyska";"Dąbrówka";;;"N";"39";"15,92"
